dataset,image_name,path,width,height,original_label,binary,superclass,subclass,acquisition_type,anatom_site,split,channels,is_rgb,is_corrupt,age,sex,fitzpatrick,diagnosis_method,clinical_diagnosis,dermoscopic_diagnosis,histological_diagnosis,asymmetry,color_white,color_red,color_light_brown,color_dark_brown,color_blue_gray,color_black,phash,license,blur,md5,dup_group_id
Synth,sdl_001709.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001709.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17204754690966317477,,509.4339588843286,52e86b046663a2110b2d7b86b3ba4660,
Synth,sdl_001710.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001710.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12329968351751520690,,533.5193184157833,71472b0e9af8026571b6fdf7ad5da873,
Synth,sdl_001711.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001711.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13636639020024884624,,1155.4550694823265,17c168bab2e1e8daa02fc88258b0c489,
Synth,sdl_001712.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001712.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12768157716390399078,,238.94626162946224,485c169627efcbc3b8340ed5d17a1b05,
Synth,sdl_001713.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001713.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14079251790798020481,,556.551021671854,cdce53b91486c925f28c089df41bfb14,
Synth,sdl_001714.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001714.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16487277125830929498,,289.1540513895452,37d870d27e7e2deff12fe3aa2dfc6069,
Synth,sdl_001715.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001715.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,15147549041858190158,,464.6627144217491,1de27d89213a5c565d8484b6448346a4,
Synth,sdl_001716.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001716.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17452169574916859708,,318.03416999801993,d3d9d7a4736d6047741659ff28c6d375,
Synth,sdl_001717.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001717.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13791641210387478823,,270.6392802596092,458f8a134af8586612ae7595a1df2b15,
Synth,sdl_001718.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001718.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12625512561031997880,,598.0319125019014,b513a40ce9a1e8289b445daf55b27e11,
Synth,sdl_001719.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001719.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16226915639498852234,,341.1924802949652,17c280bf6c7d112dfdb67f0fc5939e47,
Synth,sdl_001720.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001720.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12714655248556891196,,917.9632176421584,68b691f65f8a84f5d6f02f869ec77e23,
Synth,sdl_001721.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001721.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16514027595242234471,,391.4564414685592,2eb7c20e6ce2572d48b068e454f99e2c,
Synth,sdl_001722.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001722.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13721559482533351899,,479.62177330162376,4dade530de668baaaf8acbb6bf8b409f,
Synth,sdl_001723.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001723.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16586916202338212761,,562.1516841314733,5569a322dcef8b72d92fb2c2a6328853,
Synth,sdl_001724.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001724.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17107137134563832638,,348.37636481877416,92aa1fed38717493523cbccd0675cb56,
Synth,sdl_001725.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001725.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12781432480752415804,,311.3327670088038,a44a8c37ddcdf1e56aa337e2693b4eca,
Synth,sdl_001727.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001727.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,9613030734920252310,,1128.168404332362,9c71079ff721cb24be5f0e77cd2fcab8,
Synth,sdl_001728.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001728.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12987477402435179464,,508.7824958823621,c0b5c58f28c76f621de4f8c22aa51a83,
Synth,sdl_001729.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001729.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12466476208822804888,,936.8485258482395,bb8a1f82581a9d3beab77a248db7059a,
Synth,sdl_001730.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001730.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12855179449314522918,,374.2556138895452,3383340774215b6636191f9189594eb1,
Synth,sdl_001732.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001732.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16583872653716837371,,509.1308834245429,903426103eac563dcd3b600f135c446b,
Synth,sdl_001733.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001733.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11919286819594844009,,711.451361595653,ffeb809f16bcfd005d8e247e8d67285f,
Synth,sdl_001734.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001734.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13580188768079331762,,1631.561266362667,a3fd463da2b50fd8cbf2396886233017,
Synth,sdl_001735.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001735.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17194889984195809563,,245.15857344772667,f5c3fa7f6465b4a2b07837a1da947d26,
Synth,sdl_001736.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001736.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17098427886208513076,,420.8750308742746,0e203ed29a7db9df1c70831040d41318,
Synth,sdl_001737.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001737.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13046314534447444196,,548.4689331045374,98310ffec77e3d86bc2c2778aab52784,
Synth,sdl_001738.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001738.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16748191658324433049,,413.9871126851067,c5799a8ab5d358174f1b3ef6259982f4,
Synth,sdl_001739.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001739.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13843510246263162751,,1489.3886468671262,1d9e6c80b14b2e8e51a65a180c063333,
Synth,sdl_001740.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001740.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13361828882168699641,,852.3991996860132,e87da86e73a5e2bd2cc978d9d30ef37a,
Synth,sdl_001741.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001741.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18082146050814746810,,681.8534049391747,531783749a1b17ac7f7367de438eefbe,
Synth,sdl_001742.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001742.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16370757609504712247,,383.5399556001648,98cec501e624f0a8b950f24395608ae1,
Synth,sdl_001743.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001743.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13629252136020810931,,947.2763862460852,2b784c4233fb1d8b7782420a4ba28020,
Synth,sdl_001744.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001744.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12986342398050463803,,300.832074996084,35565957e507ff93220a4d5803804747,
Synth,sdl_001745.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001745.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11959476701625214256,,311.2793697779998,8bfb53b03e0d43d667922e0e8e26df12,
Synth,sdl_001746.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001746.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17454128453629604975,,377.6183850765228,6f58f3354b27d121f0c12fb97e32fcdd,
Synth,sdl_001747.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001747.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13769691864745691292,,579.3677976094186,b3358dfd08b6ebe99f52e676901f2cbe,
Synth,sdl_001748.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001748.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18386456430658216664,,587.2273780666292,5d44fb8703e2d8b6adc533751c6eb05e,
Synth,sdl_001749.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001749.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12195414083081639392,,1605.0184772377834,b1f26a2d08b5064617d4680a3231401a,
Synth,sdl_001750.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001750.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12500797141411156505,,570.069621976465,edcbb06c9111fce615fede5d848280bf,
Synth,sdl_001751.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001751.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17020659119038243767,,655.6909300377592,a6f1bdaad2a2468ed4ad0d295c36bdad,
Synth,sdl_001752.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001752.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13055603479717962341,,918.5316714039072,0e188f03b3cf3dacfa8a98b74477e5e7,
Synth,sdl_001753.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001753.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18358507274923290310,,235.61321410443637,3d82318072ff2bd2ef0976120ce8c518,
Synth,sdl_001754.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001754.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12840754087914743350,,314.4381196349859,7c3502eb80db3792961677d85b7eea1a,
Synth,sdl_001755.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001755.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16873232255685158296,,287.7969044512138,c5b1c0cd6f14f4aa653596aba28e2e5f,
Synth,sdl_001756.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001756.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,10238795176995312275,,1185.285333868116,2b0c150400f16fb198fd122eb1410b22,
Synth,sdl_001757.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001757.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12270851203039700937,,1288.7865880690515,f7c9be9261684ef45a51c669ac685143,
Synth,sdl_001758.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001758.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13777584747532994198,,539.3481084024534,fcf05f58b4088583edb5ce7d1d023465,
Synth,sdl_001759.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001759.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13634314156133421553,,603.2301023006439,43bd33864dc2815b30bd8c69b56e2ff2,
Synth,sdl_001761.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001761.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,15149340877269584760,,1074.5956086134538,62f0cbf035232aeb70c7c77c92ba8222,
Synth,sdl_001762.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001762.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16887901544297241601,,1139.8897108398378,a8ceaad1d721ab94bf9d1130bc74d47b,
Synth,sdl_001763.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001763.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13707146244853457801,,450.0235189758241,7d4fa166ddd200215d114ae6acc08c12,
Synth,sdl_001764.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001764.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14193250488378601475,,503.5754864653573,9eab5e3d8efd2362662926bea72de723,
Synth,sdl_001765.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001765.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17032778293647207502,,416.579366072081,5452b468b899a7ef77f6350e1c605f26,
Synth,sdl_001766.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001766.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16731037299392462183,,265.54577439650893,2a5b394acec1dd2f987c9a808bc2d93b,
Synth,sdl_001767.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001767.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13986945880959575147,,661.4338945709169,63ed0e1bbe880e0797bd730b7abe1483,
Synth,sdl_001768.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001768.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13333910454811902364,,1112.9705415330827,f8adaced98b25480ec6a7c4f5cb30985,
Synth,sdl_001769.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001769.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14282630289615879396,,1008.6924033453688,515b3cdece51d32c49d629ce0d6d8929,
Synth,sdl_001770.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001770.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17035643740315398278,,859.3051835857332,78402b3297287bb7efcfaa94c956e466,
Synth,sdl_001771.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001771.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16589736997980741754,,441.0863738199696,d1402e9935599c1baa0a681e78804cdf,
Synth,sdl_001772.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001772.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,10852070898700853939,,729.0742958998308,ca244e48525c21a4055af86b43d11578,
Synth,sdl_001773.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001773.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12986582278990237261,,238.378568588756,ea8822d910e708fdd657463e2d82cb3f,
Synth,sdl_001774.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001774.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18028896535936723598,,282.02836671099067,67039c8ad1b69fb6bc2b36aea90897e9,
Synth,sdl_001775.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001775.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17972037193450211021,,1047.358698308468,5496062435ca5a6618a0a124d257aad0,
Synth,sdl_001776.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001776.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13634859957614497172,,359.84356342907995,d33837a7c3e82aa6d359d240f57166bf,
Synth,sdl_001777.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001777.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16513745678158751404,,619.7248547337949,546e5de229502c7cbe78c3e47c85c4b2,
Synth,sdl_001778.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001778.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17310866955335054388,,290.32656793203205,1e6890145290af894f20aad3fe72c38b,
Synth,sdl_001779.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001779.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12482166748236144947,,373.5473628304899,93417e2037a3b25ea0cb5c42ab17c22d,
Synth,sdl_001780.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001780.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12986063486521904588,,493.20117779728025,f192e316fbab2241b63ea0c097254ad9,
Synth,sdl_001781.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001781.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17958534256653723000,,347.5955721102655,57f080edddcc641702d23573ea2efbb1,
Synth,sdl_001782.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001782.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16883860521623173714,,283.89238475169986,de15d589b969d23191c70ea8cfe7b667,
Synth,sdl_001783.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001783.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17411428112214342701,,450.6012180894613,cedf7b2058942e7e9168c369d34e320b,
Synth,sdl_001784.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001784.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14562362597131325817,,741.7840374996886,40a9777e8fafb2e4e8873416a77d76ec,
Synth,sdl_001785.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001785.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,10275834898056450714,,2238.460137761198,f7b1e699cb280d9dc9e7cbf39e7ce203,
Synth,sdl_001786.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001786.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12981568305655411042,,276.2147812983021,583c90c35f2923c415d0d1b359a459cf,
Synth,sdl_001787.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001787.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18387283126102007107,,959.1462438106536,5a25a9fbb2b300849cecc34b79c7465e,
Synth,sdl_001788.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001788.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16238455186932319022,,600.8230684315786,3feb484b8d9c0a891899228c49fedbff,
Synth,sdl_001789.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001789.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13095855240261993669,,310.8399874335155,617d28e37731181567815b4d561507d9,
Synth,sdl_001790.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001790.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12483363403884126537,,519.4235078953207,f918cc396d7173f81a2386862ffebe10,
Synth,sdl_001791.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001791.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16964660386532106572,,309.05908247455955,4bf649567eb0c47b8853ef7721ca8135,
Synth,sdl_001792.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001792.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16459135530065548455,,345.8747837310657,0302e44bd6c2b0ec2de4d1fab852e79f,
Synth,sdl_001793.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001793.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16766765419419607934,,495.2672395845875,531a91daeb4e10d3df9d6b8ae7c08cc7,
Synth,sdl_001794.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001794.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12631405898373274518,,291.4855517586693,46116ae9354f6028480bc29c9ebeb65a,
Synth,sdl_001795.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001795.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,18319095882916532444,,374.5364877544344,1317cd0da8013ce41567699c3a13bfa5,
Synth,sdl_001797.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001797.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12781434095591429996,,288.42048048973083,9b7e0534e6e83daa89db8420dfd88f54,
Synth,sdl_001798.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001798.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16748485216738568674,,302.9901108657941,4d219437094dcaf98b93c3eb9a5376dd,
Synth,sdl_001799.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001799.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13879834501706117224,,674.1617617458105,53ac0417ef88c03a2a38ca80c50e2b2f,
Synth,sdl_001800.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001800.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13560835022533258262,,623.3275315761566,7b0ffd5b4dbe4f71bc0199536f9689c9,
Synth,sdl_001801.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001801.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,13004640629459611173,,263.4273915141821,53ed1608b443752ccf4a298ce34ef7d9,
Synth,sdl_001802.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001802.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,9761716479570827909,,1611.8993510603905,500e813924bb535217a690f80917175f,
Synth,sdl_001803.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001803.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17303891613471020445,,2534.946202098392,eab00720a9e6b6845ecfdf3f1414b929,
Synth,sdl_001804.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001804.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17167020241856108172,,419.4526607682928,035edaf548268368dd61a74411fe8b91,
Synth,sdl_001805.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001805.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17016452649582217657,,350.8846974633634,310050843e427128347c54e8f1a06f28,
Synth,sdl_001806.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001806.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14283490317397096696,,1451.833772986196,fb252aeb95d82352b7d7aff614de7abb,
Synth,sdl_001807.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001807.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,14234774732819347929,,238.9968074923381,4c1563f9384ddaa71c50d66a2366a284,
Synth,sdl_001809.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001809.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17303893186347613383,,243.5724018951878,4f37aff1370c0512c62f14eaadc2f1e6,
Synth,sdl_001810.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001810.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12652533753817185664,,401.0960438810289,6e64b6cdb1980645f4c072ef477200f7,
Synth,sdl_001811.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001811.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16963318945389098179,,288.3667417978868,c1a56a2609f1afc78f81f3abf7c03462,
Synth,sdl_001812.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001812.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16244924615247468390,,262.0517216315493,c69698e3b84b29665db22502e3c029fa,
Synth,sdl_001813.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001813.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,11914647291708525206,,1698.765060171485,f2299b973b94a9fcb04d079e5ad0392c,
Synth,sdl_001814.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001814.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,12625774245067959386,,255.76379181351516,7c9a79da90ae80d3cc3acbc7774ec403,
Synth,sdl_001815.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001815.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17237110590827023036,,282.81100141908973,5a44ca3984eb03929309f8b6764486ed,
Synth,sdl_001816.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001816.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,16654826336251920860,,1015.1882619261742,ca76e38c5caf6fa1a1db673bc77f1e69,
Synth,sdl_001817.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001817.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,17859166191955466868,,364.6827666303143,917dbda6ce9328c3d948d888f2a23c5c,
