dataset,image_name,path,width,height,original_label,binary,superclass,subclass,acquisition_type,anatom_site,split,channels,is_rgb,is_corrupt,age,sex,fitzpatrick,diagnosis_method,clinical_diagnosis,dermoscopic_diagnosis,histological_diagnosis,asymmetry,color_white,color_red,color_light_brown,color_dark_brown,color_blue_gray,color_black,phash,license,blur,md5
Synth,sdl_001496.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001496.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001497.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001497.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001498.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001498.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001499.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001499.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001500.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001500.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001501.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001501.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001502.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001502.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001503.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001503.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001504.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001504.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001505.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001505.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001506.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001506.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001507.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001507.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001508.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001508.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001509.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001509.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001510.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001510.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001511.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001511.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001512.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001512.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001513.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001513.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001514.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001514.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001515.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001515.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001516.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001516.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001517.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001517.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001518.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001518.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001519.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001519.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001520.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001520.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001521.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001521.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001522.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001522.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001523.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001523.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001524.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001524.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001525.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001525.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001526.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001526.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001527.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001527.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001528.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001528.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001529.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001529.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001530.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001530.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001531.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001531.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001532.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001532.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001533.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001533.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001534.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001534.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001535.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001535.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001536.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001536.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001537.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001537.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001538.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001538.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001539.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001539.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001540.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001540.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001541.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001541.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001542.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001542.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001543.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001543.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001544.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001544.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001545.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001545.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001546.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001546.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001547.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001547.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001548.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001548.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001549.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001549.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001550.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001550.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001551.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001551.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001552.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001552.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001553.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001553.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001554.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001554.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001555.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001555.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001556.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001556.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001557.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001557.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001558.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001558.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001559.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001559.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001560.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001560.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001561.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001561.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001562.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001562.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001563.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001563.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001564.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001564.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001565.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001565.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001566.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001566.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001567.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001567.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001568.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001568.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001569.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001569.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001570.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001570.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001571.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001571.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001572.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001572.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001573.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001573.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001574.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001574.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001575.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001575.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001576.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001576.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001577.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001577.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001578.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001578.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001579.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001579.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001580.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001580.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001581.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001581.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001582.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001582.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001583.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001583.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001584.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001584.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001585.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001585.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001586.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001586.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001587.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001587.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001588.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001588.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001589.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001589.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001590.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001590.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001591.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001591.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001592.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001592.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001593.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001593.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001594.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001594.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001595.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001595.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001596.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001596.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001597.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001597.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001598.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001598.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001599.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001599.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001600.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001600.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001601.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001601.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001602.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001602.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001603.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001603.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001604.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001604.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001605.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001605.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001606.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001606.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001607.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001607.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001608.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001608.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001609.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001609.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001610.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001610.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001611.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001611.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001612.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001612.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001613.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001613.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001614.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001614.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001615.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001615.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001616.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001616.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001617.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001617.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001618.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001618.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001619.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001619.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001620.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001620.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001621.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001621.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001622.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001622.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001623.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001623.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001624.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001624.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001625.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001625.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001626.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001626.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001627.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001627.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001628.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001628.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001629.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001629.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001630.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001630.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001631.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001631.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001632.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001632.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001633.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001633.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001634.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001634.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001635.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001635.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001636.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001636.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001637.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001637.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001638.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001638.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
Synth,sdl_001639.png,/home/marsi/TFM/data/gen/SD_E2_HOPE/v1_8000/sdl_001639.png,284,284,,1,melanoma,,,,train,3,1,0,,,,,,,,,,,,,,,,,,
